SG_UF;NO_MUNICIPIO;CO_ENTIDADE;NO_ENTIDADE
SP;Itapetininga;35070221;ALCEU GOMES DA SILVA PROF
SP;Itapetininga;35076016;LUCILA PIEDADE WEISS PROFA EMEI
SP;Itapetininga;35077124;ITAMAC EMEI
SP;Itapetininga;35077136;ROTARY CLUBE EMEI
SP;Itapetininga;35081061;LUIZ ALBERTO CASSIANO TEIXEIRA EMEI
SP;Itapetininga;35084670;CANTINHO DA CRIANCA EMEI
SP;Itapetininga;35084682;ANTONIA DEOCLECIA DE FREITAS SENHORA EMEIF
SP;Itapetininga;35086061;SAO PAULO APOSTOLO EMEI
SP;Itapetininga;35086083;EMEIF PROFA IRACEMA AUGUSTA R TEIXEIRA
SP;Itapetininga;35086101;EMEI SAO CRISTOVAO
SP;Itapetininga;35086113;LAURINHA EMEI
SP;Itapetininga;35088055;ZILA DE FREITAS MARAO PROFA EMEIF
SP;Itapetininga;35088067;EMEI PROFA MARIA BENEDICTA BASTOS MARTINS
SP;Itapetininga;35088079;HELENA DE OLIVEIRA PLENS PROFA EMEIF
SP;Itapetininga;35088110;JOSE LAURO FERREIRA EMEIF
SP;Itapetininga;35089655;JACY FERREIRA CERQUEIRA PROFA EMEI
SP;Itapetininga;35089667;ANINHA EMEI
SP;Itapetininga;35089679;MENINO JESUS EMEI
SP;Itapetininga;35090414;EUDOXIA FERRAZ PROFA EMEIF
SP;Itapetininga;35090463;CECILIA MOREIRA PROFA EMEI
SP;Itapetininga;35090475;EMEI PROFA ANGELINA TURELLI VIEIRA
SP;Itapetininga;35091698;ZENITH GALVAO TERRA PROFA CRECHE EMEI
SP;Itapetininga;35092502;LAZARA APARECIDA DE ARAUJO GALVAO PROFA EMEIF
SP;Itapetininga;35092526;VALTER ALIBERTI JUNIOR EMEIF
SP;Itapetininga;35095965;MARIA FRANCISCA DE MORAES QUARENTEI CARDOSO PROFA EMEI
SP;Itapetininga;35095977;ANA FLAVIA BARRETO TONELLI EMEIF
SP;Itapetininga;35105879;JANDYRA VIEIRA MARCONDES PROFA EMEF
SP;Itapetininga;35106012;EVANILDE SHIRLEY DE OLIVEIRA MAJEWSKI PROFA EMEF
SP;Itapetininga;35106033;ISOLINA LEONEL FERREIRA PROFESSORA EMEI
SP;Itapetininga;35106057;THEREZINHA DE JESUS ALGUZ PROFA EMEI
SP;Itapetininga;35106082;EMEI NORMA SUARDI AGUIAR SRA
SP;Itapetininga;35106434;ITAPETININGA COOPERATIVA DE ENSINO DE
SP;Itapetininga;35111545;SESI 124 CENTRO EDUCACIONAL
SP;Itapetininga;35111569;IMACULADA CONCEICAO INSTITUTO
SP;Itapetininga;35124011;BEM ME QUER CENTRO INFANTIL
SP;Itapetininga;35125556;JOAO E MARIA EEIEF
SP;Itapetininga;35125696;ALPIS VEREDAS COLEGIO
SP;Itapetininga;35128594;HILDA WEISS TRENCH PROFA EMEF
SP;Itapetininga;35128612;ZARIFE YARED PROFA EMEF
SP;Itapetininga;35128624;MARIA APARECIDA SILVA BRISOLLA FRANCI PROFA EMEF
SP;Itapetininga;35130072;PLANETEC CURSOS PROFISSIONALIZANTES
SP;Itapetininga;35134272;SANTA MARIA COLEGIO
SP;Itapetininga;35140703;QUINTAL SISTEMA EDUCACIONAL
SP;Itapetininga;35147285;ARMANDO DE PAULA ASSIS DR ESCOLA EDUCACAO ESPECIAL APAE
SP;Itapetininga;35149020;SENAC ITAPETININGA
SP;Itapetininga;35159141;ITAPETININGA SISTEMA EDUCACIONAL DE ENSINO DE
SP;Itapetininga;35159906;SANTO TOMAS DE AQUINO ESCOLA DE ENSINO FUNDAMENTAL
SP;Itapetininga;35166935;EEIF TIC TAC COLEGIO HORAS
SP;Itapetininga;35191152;GABRIEL MOISES OZI DE LIMA EMEI
SP;Itapetininga;35218960;FRANCISCO FABIANO ALVES PROF EMEIF
SP;Itapetininga;35218972;MARIA CECILIA ROLIM NALESSO PROFA EMEF
SP;Itapetininga;35218996;ROSA BADIN VIEIRA PROFA EMEF
SP;Itapetininga;35219009;NAZIRA IARED PROFA EMEF
SP;Itapetininga;35219034;JOAQUINA MARIA ANTUNES DE PROENCA EMEIF
SP;Itapetininga;35219046;PROFESSORA MARIA DE LOURDES NOGUEIRA ROLIM EMEIF
SP;Itapetininga;35219058;FAZENDA FLORESTA ESTADUAL BARRO BRANCO EMEF
SP;Itapetininga;35219071;JOSE PIRES DE CAMPOS EMEIF
SP;Itapetininga;35219083;EMEI JOAO CRESCENCIO DA ROCHA
SP;Itapetininga;35219125;EMEF PROFA LOIDE LARA
SP;Itapetininga;35219149;LEONOR VIEIRA MELIM EMEIF
SP;Itapetininga;35230085;THEREZINHA ANNUNCIATO ESTEVES SOARES PROFA EMEF
SP;Itapetininga;35248630;MARIA APPARECIDA CARDOSO E SILVA PROFA EMEI
SP;Itapetininga;35248642;MARIA MUNHOZ SOARES DE SALLES PROFA EMEI
SP;Itapetininga;35272073;NAIR DO CARMO FERRIELO DE MATTOS PROFA EMEI
SP;Itapetininga;35290555;CENTRO ATEND SOCIOED ADOLESC ITAPETININGAESPERANCACI
SP;Itapetininga;35290567;CENTRO ATEND SOCIO ED ADOLESC ITAPETININGA ESPERANCA UIP
SP;Itapetininga;35300123;JOSE GOMES DA SILVA NETO PROF EMEF
SP;Itapetininga;35300147;MARIA APPARECIDA IDALIO PROFA EMEF
SP;Itapetininga;35382619;SAO DOMINGOS SAVIO COLEGIO
SP;Itapetininga;35422472;ANA JULIA VIEIRA GOMES HELENO EMEI
SP;Itapetininga;35422484;EDISON DE ABREU SOUZA EMEF
SP;Itapetininga;35422496;SELMA NELI PRANCHES DE OLIVEIRA PROFA EMEF
SP;Itapetininga;35431321;IRACEMA DE OLIVEIRA PROFA CENTRO DE EDUCACAO COMPLEMENTAR
SP;Itapetininga;35431333;DORANDINO VIEIRA CENTRO DE EDUCACAO COMPLEMENTAR
SP;Itapetininga;35431345;AMELIA CORREA FRANCO MELLO PROFA CEC
SP;Itapetininga;35431473;IRMA MADALENA CENTRO SOCIAL EDUCACAO COMPLEMENTAR
SP;Itapetininga;35432210;ITAPETININGA INSTITUTO UNIVERSITARIO DE
SP;Itapetininga;35439162;JOSE SALEM NETO PROF DR EMEF
SP;Itapetininga;35439174;BENEDITA VIEIRA DE ALMEIDA MADALENA PROFESSORA EMEF
SP;Itapetininga;35440462;CASA DA PROVIDENCIA EMEI
SP;Itapetininga;35444339;CEL JTO A EE PEIXOTO GOMIDE
SP;Itapetininga;35453493;CENTRO DE RESSOCIALIZACAO DE ITAPETININGA
SP;Itapetininga;35453584;PENITENCIARIA JAIRO DE ALMEIDA BUENO
SP;Itapetininga;35453717;PENITENCIARIA II DE ITAPETININGA
SP;Itapetininga;35455179;PLINIO NEGRAO PADRE CENTRO DE EDUCACAO COMPLEMENTAR
SP;Itapetininga;35456433;IFSP - CAMPUS ITAPETININGA
SP;Itapetininga;35462861;ADALBERTO CHRISTO DAS DORES EMEF
SP;Itapetininga;35462871;MARIA TEREZINHA VALIO ELIAS DE ALMEIDA PROFA EMEI
SP;Itapetininga;35462883;APPARECIDA MYRTHES DE MELLO MORAES EMEF
SP;Itapetininga;35471306;JULIANA MARIA CASAGRANDE CENTRO DE EDUC COMPLEMENTAR
SP;Itapetininga;35471367;ENTIDADE DE PROMOCAO E ASSISTENCIA A MULHER
SP;Itapetininga;35471434;DONA DEDE LOBO CENTRO DE RECREACAO INFANTIL
SP;Itapetininga;35471586;CELIA TERESA RODRIGUES SOARES HUNGRIA LAR
SP;Itapetininga;35475853;EMEI CACILDA DE ANDRADE NERY
SP;Itapetininga;35478015;ETEC DARCY PEREIRA DE MORAES
SP;Itapetininga;35572697;EMEB PROFA SIMONE APARECIDA CAMPOS DE MANI
SP;Itapetininga;35572706;MARIA EMILIA SIMOES CARDOSO PROFA EMEI
SP;Itapetininga;35580442;EMEB PROFESSORA LENI APARECIDA PRESTES DE OLIVEIRA
SP;Itapetininga;35582955;EMEI PROFESSORA ESTHER BARSANTI
SP;Itapetininga;35656948;BAIRRO DO PALANQUE EMEF
SP;Itapetininga;35656963;BAIRRO DO RETIRO EMEIF
SP;Itapetininga;35663943;MARIA GOMES DOS SANTOS SRA EMEIF
SP;Itapetininga;35800077;DOM BOSCO DE ITAPETININGA COLEGIO
SP;Itapetininga;35811269;ECO VILLE COLEGIO
SP;Itapetininga;35811270;BABYLANDIA COLEGIO DE EDUCACAO INFANTIL
SP;Itapetininga;35900285;JAIR BARTH PROF
SP;Itapetininga;35905239;PERICLES GALVAO PROF
SP;Itapetininga;35908236;ASTOR VASQUES LOPES PROF
SP;Itapetininga;35910557;EVONIO MARQUES PROF
SP;Itapetininga;35918519;EURINY DE SOUZA VIEIRA PROFA
SP;Itapetininga;35919822;MARIA DE LOURDES BARREIROS CARVALHO PROFA
SP;Itapetininga;35043394;JOSE DA CONCEICAO HOLTZ PROF
SP;Itapetininga;35218959;ADRIANA PORTO ROCHA PROFESSORA EMEIF
SP;Itapetininga;35015155;VIRGILIO SILVEIRA PROF
SP;Itapetininga;35057976;EMEI ANGELINA GERALDI DA SILVA MARTINS
SP;Itapetininga;35106021;JULIETA ROLIM DA SILVA PROFA EMEF
SP;Itapeva;35004643;SUSTENIDOS ORGANIZACAO SOCIAL DE CULTURA
SP;Itapeva;35005970;COLEGIO SOL ITAPEVA
SP;Itapeva;35010100;LUMINOUS SOL EDUCACAO LTDA
SP;Itapeva;35010953;WANDA GEMIGNANI MANCEBO EMEIEF PROFA
SP;Itapeva;35015404;OTAVIO FERRARI
SP;Itapeva;35015416;ETEC DOUTOR DEMETRIO AZEVEDO JUNIOR
SP;Itapeva;35015477;JEMINIANO DAVID MUZEL
SP;Itapeva;35015489;NICOTA SOARES PROFESSORA
SP;Itapeva;35015519;JOSE VASQUES FERRARI PROFESSOR
SP;Itapeva;35015544;ZULMIRA DE OLIVEIRA PROFESSORA
SP;Itapeva;35035336;SILVERIO MONTEIRO PROFESSOR
SP;Itapeva;35049323;ANTONIO DEFFUNE DOUTOR
SP;Itapeva;35064543;MAURO ALBANO PROF EM
SP;Itapeva;35082545;MARY LAW FELIPPE PROFA EMEI
SP;Itapeva;35103810;EMEI PROFA CINIRA FARIA GODOY
SP;Itapeva;35111582;SESI 399 CENTRO EDUCACIONAL
SP;Itapeva;35111594;METODISTA DE ITAPEVA COLEGIO
SP;Itapeva;35121769;ANTONIO JOSE BELEZIA PROF EMEI
SP;Itapeva;35129975;MARIA GONCALVES RODRIGUES EMEI
SP;Itapeva;35131180;PICA PAU AMARELO ESCOLA EDUCACAO INFANTIL E PRIMEIRO GRAU
SP;Itapeva;35135744;MONTEIRO LOBATO COLEGIO
SP;Itapeva;35144617;COLEGIO LEME
SP;Itapeva;35147000;APAE DE ITAPEVA
SP;Itapeva;35175031;ITAPEVA INSTITUTO EDUCACIONAL EEB
SP;Itapeva;35187021;LAR DO AMOR CRECHE
SP;Itapeva;35213861;RUBENS FERNANDO DE ALMEIDA PROF EM
SP;Itapeva;35221648;JOSE SEBASTIAO HERRERA EM
SP;Itapeva;35221661;HELIO DE MORAIS PROF EM
SP;Itapeva;35221673;MARIA TEREZINHA OLIVEIRA PROFA EM
SP;Itapeva;35221685;TEREZINHA DE MOURA RODRIGUES GOMES PROFA EM
SP;Itapeva;35221697;OLIVA GOMES DE MELO EM
SP;Itapeva;35221703;LEONOR CERDEIRA PROFA EM
SP;Itapeva;35221727;ACACIO PIEDADE CEL EM
SP;Itapeva;35221739;MARIA JOSE RIBEIRO SCHOLZ PROFA EM
SP;Itapeva;35221740;ELIZA DE BARROS MORAES EM
SP;Itapeva;35228618;SATURNINO LIMA ARAUJO EM
SP;Itapeva;35240597;CELSO DUCH VILLAR PROF EM
SP;Itapeva;35240606;FRANCISCO PRADO MARGARIDO PROF EM
SP;Itapeva;35240618;EUFLAVIO BARBOSA PROF EM
SP;Itapeva;35240624;GENESIO MOURA MUZEL DR PROF EM
SP;Itapeva;35240631;JOSE LOPES FERNANDEZ EM
SP;Itapeva;35240643;NAIR RODRIGUES QUEIROZ PROFA EM
SP;Itapeva;35240655;IVIS PIEDADE MARQUES PROFA EM
SP;Itapeva;35240667;THEREZA SILVEIRA MELLO PROFA EM
SP;Itapeva;35244041;ZITA FERRARI PROFA EM
SP;Itapeva;35244065;JUAREZ COSTA PROF EM
SP;Itapeva;35246475;ANTONIO FELIPPE PROF EM
SP;Itapeva;35269815;PROFISSIONALIZANTE CURSO
SP;Itapeva;35271559;AUTA ROLIM PROFA EM
SP;Itapeva;35272164;EDNA MUZEL DE MOURA PROFA CRECHE
SP;Itapeva;35272176;GLAUCIA DE MELO SANTOS PONTES PROFA CRECHE
SP;Itapeva;35272188;FRANCISCO ROSSI JUNIOR CRECHE
SP;Itapeva;35273697;RAPHAEL FABRI NETTO EM
SP;Itapeva;35273715;CARLINDA GOMES ROLIM PROFA EM
SP;Itapeva;35273727;JOAO GILBERTO DE ALMEIDA CORREA PROF EM
SP;Itapeva;35273739;JOSE MOKARZEL EM
SP;Itapeva;35273752;LUIZ GONZAGA DIAS MONTEIRO PROF EM
SP;Itapeva;35276236;FRANCO MONTORO GOVERNADOR EM
SP;Itapeva;35276248;ANTONIO MAISANO PROF EM
SP;Itapeva;35276259;HILDA FRIDA GHERING GEMINIANI PROFA EM
SP;Itapeva;35276261;MARIA DE LOURDES RIBEIRO EM
SP;Itapeva;35276467;DARCY DE MOURA BRAATZ MUZEL PROFA CRECHE
SP;Itapeva;35277009;NEWTON DE MOURA MUZEL EM PROF
SP;Itapeva;35277010;SILVIO MARIA DARIO DOM EM
SP;Itapeva;35287684;JALILE ABDALLA BUHRER PROFA EMEI
SP;Itapeva;35287696;ELZA DE SOUZA BARROS PROFA EMEI
SP;Itapeva;35316933;JOSE LUCIO MARTINS PROF EMEI
SP;Itapeva;35367989;ZELINA GUIMARAES PROFA EMEI
SP;Itapeva;35369615;CENTRO DE APOIO PEDAGOGICO MULTIDISCIPLINAR CEAPEM
SP;Itapeva;35371397;ASSOCIACAO E CENTROS DE DESENVOLVIMENTO DA CRIANCA
SP;Itapeva;35379207;MARLENE MARCHETTI GABRIEL VAZ EMEI
SP;Itapeva;35379219;LILIANE ANGELICA LEONEL MOREIRA PROFA EMEI
SP;Itapeva;35379414;ESPERANCA PROJETO
SP;Itapeva;35388300;CEL JTO A EE PROF ZULMIRA DE OLIVEIRA
SP;Itapeva;35422236;NEUSA MARIA DA SILVEIRA CAMARGO EMEI
SP;Itapeva;35433184;HUGO BELEZIA PROF ESCOLA MUNICIPAL DE FORMACAO MUSICAL
SP;Itapeva;35434395;FLAVIA ELSIE FERRARI LIMA PROFA EMEI
SP;Itapeva;35439435;CASA DO ADOLESCENTE
SP;Itapeva;35452048;ANTONIO CARVALHO FELIPPE PROF EM
SP;Itapeva;35464363;OSCAR VIEIRA MURAT PROF EMEI
SP;Itapeva;35464375;ALFREDO LANGNER FILHO PROF EMEI
SP;Itapeva;35809780;CENTRO DE ESTUDOS E APERFEICOAMENTO PROFISSIONAL DE ITAPEVA
SP;Itapeva;35905227;E E IDALICIO MENDES LIMA O SR BAIANO DA AGROVILA I
SP;Itapeva;35043412;GERSON DE BARROS MARGARIDO PROFESSOR
SP;Itapeva;35221715;JOSE MARIA DE OLIVEIRA PROF EM
SP;Itapeva;35035348;CINIRA DANIEL DA SILVA PROFESSORA
SP;Itapeva;35273740;DIRCE LARA DA SILVA EM
SP;Itapevi;35005996;CENTRO TECNOLOGICO ITAPEVI
SP;Itapevi;35008143;ESCOLA DO FUTURO EDUCACAO DE TEMPO INTEGRAL PADRE GIOVANNI CORNARO
SP;Itapevi;35008889;ETEC JOSE MIGUEL SOARES
SP;Itapevi;35009533;COLEGIO EVOLUIR E CRESCER
SP;Itapevi;35010215;CEMEB PRIMEIROS PASSOS PROF MAGDA APARECIDA CAVANHA
SP;Itapevi;35010227;UNIEPRE ESPACO DE EDUCACAO INFANTIL
SP;Itapevi;35010307;ESCOLA DO FUTURO EDUCACAO DE TEMPO INTEGRAL PADRE GERALDO MC CLUSKEY
SP;Itapevi;35010388;JOSE CHALUPPE
SP;Itapevi;35010424;CELINA DE BARROS BAIRAO PROFESSORA
SP;Itapevi;35010431;AMERICO VALENTIN CHRISTIANINI
SP;Itapevi;35010443;NACIF AMIN CHALUPE
SP;Itapevi;35010467;RAUL BRIQUET DOUTOR
SP;Itapevi;35010479;CLARO CAMARGO RIBEIRO
SP;Itapevi;35010480;DIMARAES ANTONIO SANDEI PROFESSOR
SP;Itapevi;35010613;CANDIDO RONDON MARECHAL
SP;Itapevi;35010650;JOSE NEYDE CESAR LESSA DOUTOR
SP;Itapevi;35010695;CEMEB PRIMEIROS PASSOS VEREADOR DR PAULO IANACONI
SP;Itapevi;35010696;CEMEB PRIMEIROS PASSOS PROFESSORA NADIA BERNAUDO
SP;Itapevi;35010961;ESCOLA DO FUTURO ESCOLA DE TEMPO INTEGRAL ROSELI DJANIRA ALONSO
SP;Itapevi;35011238;ESCOLA CANTINHO DA ALEGRIA
SP;Itapevi;35043886;JOSE THEOTONIO DOS SANTOS PROFESSOR
SP;Itapevi;35046607;JOAO NASCIF CHALUPP
SP;Itapevi;35048161;IRACEMA RAUEN MACIEL PROFESSORA
SP;Itapevi;35048173;ELIZA DE OLIVEIRA RIBEIRO
SP;Itapevi;35048975;MARY MALLET CYRINO PROFESSORA
SP;Itapevi;35048999;ROMEO MECCA PADRE
SP;Itapevi;35065390;JOSSEI TODA PROFESSOR CEMEB
SP;Itapevi;35109320;JECIA PINHEIRO IRMA ESCOLA
SP;Itapevi;35135720;PORTO MARCHESANO COLEGIO
SP;Itapevi;35143029;BATISTA DE ITAPEVI ESCOLA
SP;Itapevi;35146754;LUZ DO AMANHA ESCOLA DE EDUCACAO ESPECIAL
SP;Itapevi;35149317;JOSE SERGIO PEREIRA PROFESSOR
SP;Itapevi;35174920;ALCANCE COLEGIO
SP;Itapevi;35199394;PAULO FREIRE PROFESSOR CENTRO MUNICIPAL DE EDUCACAO BASICA
SP;Itapevi;35206696;CECILIA BELLI VOVO CECILIA CEMEB
SP;Itapevi;35206714;EVANY CAMARGO RIBEIRO PROFESSORA CEMEB
SP;Itapevi;35206994;VICTOR SOARES DE CAMARGO CEMEB
SP;Itapevi;35207007;NEUSA MARQUES LOBATO PROFESSORA CEMEB
SP;Itapevi;35207019;BEMVINDO MOREIRA NERY CEMEB
SP;Itapevi;35212131;CARLOS DRUMMOND DE ANDRADE CEMEB
SP;Itapevi;35212167;MONTEIRO LOBATO CEMEB
SP;Itapevi;35212179;UBIRATAN JOSE CHALUPPE CEMEB VEREADOR
SP;Itapevi;35212192;CORA CORALINA CEMEB
SP;Itapevi;35212209;ALICE CELESTINO IZABO RAMARI CEMEB PROFESSORA
SP;Itapevi;35212210;ESCOLA DO FUTURO EDUCACAO DE TEMPO INTEGRAL PROFESSOR IRANY TOLEDO MORAES
SP;Itapevi;35212222;JOAO VALERIO DE PAULA NETO JORNALISTA CEMEB
SP;Itapevi;35212234;ESCOLA DO FUTURO EDUCACAO DE TEMPO INTEGRAL TARSILA DO AMARAL
SP;Itapevi;35212246;ANTONIO FREDERICO DE CASTRO ALVES CEMEB
SP;Itapevi;35212258;RUI BARBOSA CEMEB
SP;Itapevi;35212283;DORINA DE GOUVEA NOWILL CEMEB
SP;Itapevi;35216355;FLORESTAN FERNANDES PROFESSOR CEMEB
SP;Itapevi;35216367;ANTONIO MANOEL DE OLIVEIRA DR CEMEB
SP;Itapevi;35216379;MACHADO DE ASSIS CEMEB
SP;Itapevi;35216392;CEMEB ANTONIO CARLOS GOMES
SP;Itapevi;35216409;EDEVALDO CARAMEZ PROF CEMEB
SP;Itapevi;35216410;FLORIZA NUNES DE CAMARGO DONA CEMEB
SP;Itapevi;35216422;CECILIA MEIRELES CEMEB
SP;Itapevi;35216434;MARIA ZIBINA CARVALHO PROFA CEMEB
SP;Itapevi;35216446;JOSE DOS SANTOS NOVAES CEMEB
SP;Itapevi;35216458;GILBERTO DE PINHO MAESTRO CEMEB
SP;Itapevi;35216461;VINICIUS DE MORAES CEMEB
SP;Itapevi;35216471;TANCREDO DE ALMEIDA NEVES PRESIDENTE CEMEB
SP;Itapevi;35226415;ROSANA MINANI ANDRADE PROFA CEMEB
SP;Itapevi;35229465;BENEDICTO ANTONIO DOS SANTOS PROF CEMEB
SP;Itapevi;35229477;MANOELA SANCHES CASAGRANDE SRA CEMEB
SP;Itapevi;35229489;JOAO GUIMARAES ROSA CEMEB
SP;Itapevi;35229490;ANTONIO GONCALVES DIAS CEMEB
SP;Itapevi;35229507;CANDIDO PORTINARI CEMEB
SP;Itapevi;35234624;MARIA RONCAGLI MICHELOTTI DONA CEMEB
SP;Itapevi;35246578;PAULO MARIANO DE ARRUDA PROF CEMEB
SP;Itapevi;35249956;HEITOR VILLA LOBOS MAESTRO CEMEB
SP;Itapevi;35250485;ELYTE CENTRO EDUCACIONAL
SP;Itapevi;35270337;SANTA PAULA ELISABETE CERIOLI CEMEB
SP;Itapevi;35276479;MANUEL BANDEIRA CEMEB
SP;Itapevi;35278245;ESCOLA DO FUTURO EDUCACAO DE TEMPO INTEGRAL GOVERNADOR ANDRE FRANCO MONTORO
SP;Itapevi;35289139;ROBERVAL LUIZ MENDES DA SILVA VEREADOR CEMEB
SP;Itapevi;35289224;EDUCACAO DE TEMPO INTEGRAL ETI PROF DIMARAES ANTONIO SANDEI
SP;Itapevi;35295723;CADEIA PUBLICA FEMININA DE ITAPEVI CL DESCENTRALIZADAS
SP;Itapevi;35305078;MARIA ANGELA NUNES NEVES NERI PROFA CEMEB
SP;Itapevi;35314778;CEMEB PRIMEIROS PASSOS VEREADOR DENIS LUCAS DE OLIVEIRA
SP;Itapevi;35336609;MARIA CLARA MACHADO CENTRO MUNICIPAL DE EDUCACAO BASICA
SP;Itapevi;35338643;ORLANDO VILLAS BOAS CENTRO MUNICIPAL DE EDUCACAO BASICA
SP;Itapevi;35352561;AIR FERREIRA DO NASCIMENTO PROFESSOR
SP;Itapevi;35363418;COLEGIO FENIX
SP;Itapevi;35380416;CEMEB PROFESSORA VIVIANE MARIA DE DAVID DE ABREU PRETA
SP;Itapevi;35399371;MARIO TOMAZ DE OLIVEIRA CEMEB
SP;Itapevi;35429971;MARCILENE LUIZA DE MELLO GAZOLLA CEMEB
SP;Itapevi;35442562;ZILDA ARNS NEUMANN DRA CEMEB
SP;Itapevi;35462986;NOVA OPCAO ESCOLA TECNICA DE ENFERMAGEM
SP;Itapevi;35471501;ESCOLA DO FUTURO ESCOLA DE TEMPO INTEGRAL PROF MAGALI TREVIZAN PROENCA DE ALMEIDA
SP;Itapevi;35497061;JOAO PAULO II PAPA CEMEB
SP;Itapevi;35518773;ANTONIO OLIVEIRA CUNHA CEMEB
SP;Itapevi;35560327;MARIA JOSE DE FARIA BIAGIONI CEMEB
SP;Itapevi;35566724;CARLOS RAMIRO DE CASTRO PROFESSOR CEMEB
SP;Itapevi;35566755;ANTONIO RODRIGUES DA SILVA VEREADOR CEMEB
SP;Itapevi;35566822;INSTITUTO MADRE PAULA ELIZABETE CERIOLI
SP;Itapevi;35567954;EDUARDO JOAO DA SILVA CEMEB
SP;Itapevi;35569963;FRANCISCO LAECIO NOGUEIRA LINS PROFESSOR CEMEB
SP;Itapevi;35576335;CEMEB PROFESSORA ENEIDE APARECIDA BELI PEDRA PEREIRA
SP;Itapevi;35581501;CEMEB EMILIA ROSSI LUIGI
SP;Itapevi;35581525;CEMEB PROFESSORA CHRISTEL RUTH IUNG ROOSCH
SP;Itapevi;35810575;NOVA GERACAO COLEGIO
SP;Itapevi;35902044;IGNES AMELIA OLIVEIRA MACHADO PROFESSORA
SP;Itapevi;35908548;PAULO DE ABREU
SP;Itapevi;35910454;MARIA SOARES SANTOS PROFESSORA
SP;Itapevi;35921439;PAULO DA COSTA PAN CHACON PROFESSOR
SP;Itapevi;35923874;ELIANA ANDRES DE ALMEIDA SOUZA PROFESSORA
SP;Itapira;35004382;CRECHE MUNICIPAL CARMELLA FARIA SARTORI
SP;Itapira;35004459;COLEGIO AMANHECER
SP;Itapira;35005901;ESCOLA TRAVESSIA
SP;Itapira;35006900;ORLANDO DINI
SP;Itapira;35006904;ESCOLA DE EDUCACAO INFANTIL MUNDO ENCANTADO
SP;Itapira;35007143;EMEB JOSE ROBERTO PRADO
SP;Itapira;35007306;CENTRO DE EDUCACAO INFANTIL DR JOSE ALBERTO DE MELLO SARTORI
SP;Itapira;35007927;CENTRO DE EDUCACAO INFANTIL HARLEY MARELLA
SP;Itapira;35007957;EMEB ANA MARIA COLOCO
SP;Itapira;35009021;CENTRO DE EDUCACAO INFANTIL PROFESSORA MARIA DOROTY CASSIMIRO DE LIMA
SP;Itapira;35009976;COLEGIO RAIO DE LUZ
SP;Itapira;35010040;MARIA ALICE SALVARANI ENSINO BILINGUE
SP;Itapira;35010128;CANTINHO DA DRI BRINQUEDOTECA E EDUCACAO INFANTIL LTDA
SP;Itapira;35010521;CEI BENEDICTO EZIO LEVATTI
SP;Itapira;35010720;EMEB PROFESSORA SIMONE APARECIDA GUERRERO BELLINI
SP;Itapira;35017516;PEDRO FERREIRA CINTRA PROF
SP;Itapira;35017590;ANTONIO CAIO
SP;Itapira;35017619;JULIO MESQUITA DR
SP;Itapira;35017620;CAETANO MUNHOZ PREFEITO
SP;Itapira;35017681;ELVIRA SANTOS DE OLIVEIRA DONA
SP;Itapira;35041488;CANDIDO DE MOURA PROF
SP;Itapira;35060598;MARIA LUIZA CRUZ COELHO EMEB
SP;Itapira;35088997;YOLANDA AVANCINI BRUNIALTI PROFA EMEB
SP;Itapira;35089000;MARIA AUGUSTA LEMOS BRANDAO PROFESSORA EMEB
SP;Itapira;35089011;DIVA MAGALHAES RAYMONTI EMEB
SP;Itapira;35089023;MATHEUS RUIZ DOMINGUES CONEGO EMEB
SP;Itapira;35096945;MARIA TERESA FONSECA EMEB
SP;Itapira;35096957;CELITA VIEIRA MAGALHAES DA CUNHA EMEB
SP;Itapira;35096969;ODETE BRETAS BORETTI EMEB
SP;Itapira;35113499;SESI 210 CENTRO EDUCACIONAL
SP;Itapira;35138794;COLEGIO OBJETIVO ITAPIRA
SP;Itapira;35138800;INTEGRAL APLICADO COLEGIO
SP;Itapira;35145464;TUNEL AZUL ESCOLA DE EDUCACAO ESPECIAL APAE DE ITAPIRA
SP;Itapira;35148817;SENAC ITAPIRA
SP;Itapira;35158513;COLEGIO COC ITAPIRA
SP;Itapira;35192491;JOSEPHA ELISEU DA SILVA CENTRO DE EDUCACAO INFANTIL
SP;Itapira;35224649;NARCISO PIERONI EMEB
SP;Itapira;35227389;HEITOR SOARES EMEB
SP;Itapira;35227390;VIRGOLINO DE OLIVEIRA COMENDADOR EMEB
SP;Itapira;35227407;WILMA DE TOLEDO BARROS MUNHOZ PROFA EMEB
SP;Itapira;35227419;GILMERY VASCONCELLOS PEREIRA ULBRICHT PROFA EMEB
SP;Itapira;35227420;JOAQUIM VIEIRA EMEB
SP;Itapira;35227432;IZAURA DA SILVA VIEIRA DONA EMEB
SP;Itapira;35227444;JOAO SIMOES PROF EMEB
SP;Itapira;35227456;SEBASTIAO RIBOLDI GUERREIRO EMEB
SP;Itapira;35232385;BENEDITA DE LOURDES PAPALARDI DOS SANTOS PROFA EMEB
SP;Itapira;35232403;EDMEE BORETTI ROCHA PROFA EMEB
SP;Itapira;35232415;MARIA DAS MERCES IRMA CENTRO DE EDUCACAO INFANTIL
SP;Itapira;35232439;WILMA AMANCIO CAMARGO MITUZAKI DRA CEI
SP;Itapira;35232440;WILMA DE TOLEDO BARROS MUNHOZ CENTRO DE EDUCACAO INFANTIL
